New Episode Started
State: D:18.1_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:8.8_G:True_W:True_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.0271
State: D:8.7_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.19
State: D:8.8_G:True_W:True_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.0002709998
State: D:8.8_G:True_W:True_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.03439
State: D:8.7_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.0001899998
State: D:8.8_G:True_W:True_F:False, Action: ShootLaser, Reward: -1, New Q-value: -0.01
State: D:8.7_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:8.7_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.010171
State: D:8.7_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:8.6_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:8.5_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.019
State: D:8.6_G:True_W:True_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:8.5_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.19
State: D:8.6_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:8.7_G:True_W:True_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.19
State: D:8.8_G:True_W:True_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.19
State: D:8.8_G:True_W:True_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.0112339
State: D:8.8_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.019
State: D:8.7_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01099
State: D:8.6_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.019
State: D:8.5_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.0271
State: D:8.4_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:8.5_G:True_W:True_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:8.6_G:True_W:True_F:False, Action: ShootLaser, Reward: -1, New Q-value: -0.10099
State: D:8.6_G:True_W:False_F:False, Action: ShootLaser, Reward: -1, New Q-value: -0.19
State: D:8.4_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:8.3_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:8.4_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:8.3_G:True_W:False_F:False, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:8.3_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:8.2_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:8.1_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:8.2_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:8.3_G:True_W:True_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:8.4_G:True_W:True_F:False, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:8.3_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.019
State: D:8.2_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.019
State: D:8.1_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:8.2_G:True_W:True_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:8.3_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:8.3_G:True_W:True_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.019
State: D:8.4_G:True_W:True_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:8.3_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01999
State: D:8.4_G:True_W:True_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.019
State: D:8.3_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.028981
State: D:8.4_G:True_W:True_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.0271
State: D:8.3_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:8.4_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:8.5_G:True_W:True_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.10099
State: D:8.6_G:True_W:True_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.19
State: D:8.7_G:True_W:True_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01108
State: D:8.8_G:True_W:True_F:False, Action: ShootLaser, Reward: -1, New Q-value: -0.10999
State: D:8.7_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.019
State: D:8.6_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:8.7_G:True_W:True_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.019
State: D:8.6_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:8.7_G:True_W:True_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.019972
State: D:8.7_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.02008801
State: D:8.7_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.020881
State: D:8.6_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01999
State: D:8.6_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.19
State: D:8.7_G:True_W:True_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.271
State: D:8.8_G:True_W:True_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.271
State: D:9.0_G:True_W:True_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:9.1_G:True_W:True_F:False, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:9.1_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:9.1_G:True_W:False_F:False, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:9.0_G:True_W:False_F:False, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:9.0_G:True_W:False_F:False, Action: ShootLaser, Reward: -1, New Q-value: -0.19
State: D:9.0_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:9.0_G:True_W:False_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:9.1_G:True_W:True_F:True, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:9.2_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:9.3_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:9.3_G:True_W:True_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:9.6_G:True_W:True_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:9.5_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:9.6_G:True_W:True_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.019
State: D:9.5_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:9.6_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.019
State: D:9.6_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.0271
State: D:9.6_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.03439
State: D:9.5_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:9.5_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:9.4_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:9.4_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:9.3_G:True_W:True_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.019
State: D:9.2_G:True_W:True_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:9.1_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:9.1_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.14
State: D:9.1_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.176
State: D:9.2_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:9.4_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.09599
State: D:9.5_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:9.7_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:9.9_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.019
State: D:10.0_G:True_W:True_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:10.2_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:10.3_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:10.4_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:10.5_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:10.6_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:10.9_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:11.2_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:11.5_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:11.8_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:12.1_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:12.1_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:12.4_G:True_W:True_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:12.6_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:12.7_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:12.8_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:12.9_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:13.0_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:13.1_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:13.4_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:13.5_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:13.7_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.019
State: D:13.8_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.019
State: D:14.1_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:14.2_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:14.3_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:14.4_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:14.5_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.019
State: D:14.5_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.09599
State: D:14.8_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.019
State: D:14.9_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05099
State: D:15.0_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.019
State: D:15.1_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:15.4_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:15.7_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:15.9_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:16.2_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:16.5_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:16.8_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:17.1_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:17.3_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:17.6_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:17.9_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:18.1_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:18.3_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.011881
State: D:18.7_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.03381369
State: D:19.0_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.499893
State: D:19.3_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:19.6_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:19.8_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:20.0_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:20.2_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:20.4_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:20.6_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.019
State: D:20.8_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:21.0_G:True_W:True_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:21.2_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:21.3_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:21.4_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:21.5_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.019
State: D:21.8_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:21.9_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05543047
State: D:22.4_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.08868724
State: D:22.6_G:True_W:True_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:22.8_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:22.9_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:23.0_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:23.3_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:23.6_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:23.9_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:24.0_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:24.2_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:24.4_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:24.6_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:24.8_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:25.0_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:25.2_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.1355
State: D:25.4_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.019
State: D:25.4_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.0271
State: D:25.8_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:26.0_G:True_W:True_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.019
State: D:26.2_G:True_W:True_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:26.3_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.205646
State: D:26.6_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:26.8_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:27.0_G:True_W:True_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:27.2_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:27.3_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:27.4_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:27.7_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:28.0_G:True_W:True_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:28.2_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:28.3_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.2624643
State: D:28.4_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.1355
State: D:28.5_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01099
State: D:28.7_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.019
State: D:28.8_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:28.9_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:29.0_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:29.1_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05099
State: D:29.2_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:29.3_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.1355
State: D:29.5_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:29.6_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01099
State: D:29.7_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.1371929
State: D:30.0_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.1355
State: D:30.3_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.1355
State: D:30.6_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.019
State: D:30.8_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:31.1_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:31.4_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:31.5_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:31.8_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:31.9_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:32.0_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:32.0_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.019
State: D:32.1_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:32.2_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:32.2_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:32.2_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.1355
State: D:32.2_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:32.2_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.019
State: D:32.2_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.17195
State: D:32.2_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.204755
State: D:32.2_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.2342795
State: D:32.2_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.2608516
State: D:32.2_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.2847664
State: D:32.2_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.0271
State: D:32.2_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.3062898
State: D:32.2_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.3256608
State: D:32.2_G:True_W:True_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:32.2_G:True_W:True_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:32.1_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01099
State: D:32.2_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.03538
State: D:32.2_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.042832
State: D:32.2_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.0495388
State: D:32.2_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.3440847
State: D:32.2_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.3606662
State: D:32.2_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.05557492
State: D:32.2_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.3755896
State: D:32.2_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.3890207
State: D:32.2_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.4011086
State: D:32.2_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.06100743
State: D:32.2_G:True_W:True_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.019
State: D:32.2_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:31.9_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:31.6_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:31.3_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:31.1_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:31.0_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:30.8_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:30.7_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:30.6_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:30.4_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:30.2_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:30.0_G:True_W:True_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:29.8_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:29.5_G:True_W:False_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:29.2_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:29.1_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.051881
State: D:29.0_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.4830945
State: D:28.9_G:True_W:True_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:28.6_G:True_W:True_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:28.3_G:True_W:False_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:28.2_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:28.0_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:27.8_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:27.6_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:27.4_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:27.2_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:27.0_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:26.8_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:26.6_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:26.4_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.05
State: D:26.2_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:26.0_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:25.8_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:25.6_G:True_W:True_F:True, Action: MoveRight, Reward: -0.1, New Q-value: -0.01
State: D:25.6_G:True_W:True_F:True, Action: ShootLaser, Reward: -0.5, New Q-value: -0.095
State: D:25.4_G:True_W:True_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.01
State: D:25.4_G:True_W:True_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.01099
State: D:25.3_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.1, New Q-value: -0.019
State: D:25.4_G:True_W:True_F:False, Action: MoveRight, Reward: -0.1, New Q-value: -0.020881
