New Episode Started
State: D:20.2_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001
State: D:19.4_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.006555655
State: D:19.3_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.004121577
State: D:19.4_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.004835102
State: D:19.5_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.005368016
State: D:19.4_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.005559284
State: D:19.3_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.00436339
State: D:19.2_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.004901448
State: D:19.1_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001999
State: D:19.2_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.004391892
State: D:19.3_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.003167172
State: D:19.4_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.006900089
State: D:19.5_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001312677
State: D:19.5_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.008043837
State: D:19.6_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.007625374
State: D:19.6_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.007678535
State: D:19.6_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.006726089
State: D:19.6_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.00852872
State: D:19.6_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.008189742
State: D:19.4_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.006102355
State: D:19.2_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.005411304
State: D:18.9_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:18.8_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:18.6_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.0020881
State: D:18.4_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.006350327
State: D:18.1_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:18.0_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:17.8_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.0019
State: D:17.6_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001
State: D:17.3_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:17.0_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001
State: D:16.9_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001099
State: D:16.8_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001999
State: D:16.5_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001999
State: D:16.3_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.002647961
State: D:16.1_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.01209497
State: D:16.0_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.01492823
State: D:16.1_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.01121568
State: D:16.2_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.01287042
State: D:16.3_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001
State: D:16.4_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:16.3_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.0019
State: D:16.4_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001206722
State: D:16.3_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.004385286
State: D:16.2_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.01510313
State: D:16.1_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.01285881
State: D:16.2_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.01315499
State: D:16.1_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.01342187
State: D:16.0_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.01319931
State: D:15.9_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.01071923
State: D:15.8_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.004601032
State: D:15.9_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0112975
State: D:16.0_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.01539563
State: D:16.1_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.01210065
State: D:16.2_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.01258337
State: D:16.3_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.00271
State: D:16.4_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:16.3_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:16.4_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:16.4_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:16.4_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.00271
State: D:16.4_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.0027991
State: D:16.4_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.00271
State: D:16.3_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:16.4_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.003439
State: D:16.4_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.00351919
State: D:16.4_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001206722
State: D:16.3_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.003589887
State: D:16.3_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.003839517
State: D:16.1_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.01103169
State: D:16.2_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.01319489
State: D:16.3_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.005537193
State: D:16.2_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.01568496
State: D:16.1_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.01289712
State: D:16.2_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.01232504
State: D:16.3_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001119465
State: D:16.4_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.002205515
State: D:16.4_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.003439
State: D:16.4_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001119465
State: D:16.4_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.004205927
State: D:16.4_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.004286736
State: D:16.4_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.004896161
State: D:16.3_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.003558465
State: D:16.4_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.005517372
State: D:16.3_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.004322084
State: D:16.4_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.002466162
State: D:16.3_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0054621
State: D:16.2_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.01448689
State: D:16.3_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.006922424
State: D:16.2_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.01447235
State: D:16.3_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.008236716
State: D:16.2_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.01220336
State: D:16.3_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.002225865
State: D:16.4_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.003437892
State: D:16.4_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.006153735
State: D:16.3_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.003221624
State: D:16.4_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.00320331
State: D:16.4_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.00441123
State: D:16.4_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.006726461
State: D:16.3_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.004216589
State: D:16.4_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.004200106
State: D:16.4_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.005195906
State: D:16.4_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.006113028
State: D:16.4_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.005406819
State: D:16.4_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.006300281
State: D:16.3_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.007289768
State: D:16.2_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.01362337
State: D:16.1_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.01253566
State: D:16.0_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.01332092
State: D:16.1_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.0139419
State: D:16.0_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.01213015
State: D:15.9_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.009551669
State: D:16.0_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.01300927
State: D:16.1_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.01227723
State: D:16.2_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.01530456
State: D:16.3_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.002820827
State: D:16.4_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0040951
State: D:16.5_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:16.5_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001
State: D:16.6_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:16.8_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001
State: D:17.0_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.00351919
State: D:17.1_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:17.4_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001999
State: D:17.6_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:17.7_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001
State: D:18.0_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.00271
State: D:18.1_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.00271
State: D:18.4_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.0019
State: D:18.6_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001
State: D:18.7_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.00271
State: D:18.8_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.002809
State: D:19.1_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.002268161
State: D:19.4_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.006804796
State: D:19.5_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.004121577
State: D:19.4_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.003850471
State: D:19.3_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.005240601
State: D:19.3_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.003949455
State: D:19.2_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.005969173
State: D:19.1_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.0028981
State: D:19.2_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.002290996
State: D:19.3_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.005992808
State: D:19.2_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.004184364
State: D:19.3_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.00594335
State: D:19.2_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.006471256
State: D:19.1_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.003268154
State: D:19.2_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.00692313
State: D:19.1_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.004168147
State: D:19.2_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.003259797
State: D:19.1_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.002907901
State: D:19.0_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.00225739
State: D:18.9_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.005794328
State: D:18.8_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.01, New Q-value: -0.005726782
State: D:18.9_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.006313895
State: D:18.8_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.01, New Q-value: -0.006342204
State: D:18.9_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.00360829
State: D:18.8_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001
State: D:18.7_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.003538
State: D:18.6_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:18.5_G:True_W:False_F:True, Action: MoveRight, Reward: -0.01, New Q-value: -0.003439
State: D:18.6_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.01, New Q-value: -0.00271
State: D:18.7_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.0042832
State: D:18.6_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.0019
State: D:18.5_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.0028981
State: D:18.4_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.006715294
State: D:18.4_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.01, New Q-value: -0.003439
State: D:18.5_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:18.4_G:True_W:False_F:True, Action: MoveRight, Reward: -0.01, New Q-value: -0.003439
State: D:18.4_G:True_W:False_F:True, Action: MoveRight, Reward: -0.01, New Q-value: -0.0042832
State: D:18.3_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.01, New Q-value: -0.00271
State: D:18.2_G:True_W:False_F:True, Action: MoveRight, Reward: -0.01, New Q-value: -0.0027991
State: D:18.1_G:True_W:False_F:True, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001
State: D:18.0_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.003439
State: D:17.7_G:True_W:False_F:True, Action: MoveRight, Reward: -0.01, New Q-value: -0.00271
State: D:17.6_G:True_W:False_F:True, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001
State: D:17.5_G:True_W:False_F:True, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:17.4_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.003439
State: D:17.3_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.0019
State: D:17.2_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.00271
State: D:16.9_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001099
State: D:16.8_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.0027991
State: D:16.7_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.00160519
State: D:16.4_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.007418213
State: D:16.1_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0131606
State: D:15.9_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.009382226
State: D:15.7_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.009240621
State: D:15.6_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.004287099
State: D:15.5_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.004321325
State: D:15.2_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.002809
State: D:15.1_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.002809
State: D:15.0_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.002925543
State: D:14.9_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.00485488
State: D:14.7_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001
State: D:14.6_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.003439
State: D:14.4_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:14.1_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:14.0_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001
State: D:13.8_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001
State: D:13.6_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001
State: D:13.3_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001
State: D:13.0_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:12.9_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.0019
State: D:12.6_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:12.3_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001099
State: D:12.2_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.003996776
State: D:12.1_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.0041941
State: D:12.0_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.004397702
State: D:11.8_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.003120582
State: D:11.6_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001
State: D:11.4_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.0019
State: D:11.1_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:10.8_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:10.7_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001
State: D:10.6_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.0019
State: D:10.4_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:10.1_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001
State: D:10.0_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001
State: D:9.7_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.0019
State: D:9.7_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001
State: D:9.1_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.0019
State: D:8.8_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:8.6_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.0019
State: D:8.4_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.00271
State: D:8.2_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:7.9_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:7.8_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001
State: D:7.6_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:7.4_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001
State: D:7.2_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001
State: D:7.0_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:6.7_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001
State: D:6.6_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:6.4_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:6.3_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:6.3_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:6.1_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001
State: D:6.0_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001
State: D:5.7_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:5.4_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001
State: D:5.3_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001
State: D:5.0_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:5.0_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001
State: D:5.2_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001
State: D:5.4_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:5.4_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.0019
State: D:5.6_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001
State: D:5.6_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001
State: D:5.6_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.0019
State: D:5.6_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.0019
State: D:5.6_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.00271
State: D:5.6_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.003439
State: D:5.6_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:5.8_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:6.0_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001
State: D:6.2_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001
State: D:6.3_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001
State: D:6.4_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:6.5_G:True_W:False_F:True, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:6.7_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:7.0_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001
State: D:7.3_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001
State: D:7.6_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001
State: D:7.9_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001
State: D:8.2_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001
State: D:8.3_G:True_W:False_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.001099
State: D:8.5_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:8.6_G:True_W:True_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001
State: D:9.0_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.001
State: D:9.0_G:True_W:False_F:False, Action: ShootLaser, Reward: -0.01, New Q-value: -0.0019
State: D:9.8_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:10.2_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:10.6_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.001
State: D:11.0_G:True_W:True_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.0019
State: D:11.3_G:True_W:True_F:False, Action: MoveLeft, Reward: -0.01, New Q-value: -0.0019
State: D:11.7_G:True_W:False_F:False, Action: MoveRight, Reward: -0.01, New Q-value: -0.002809
